paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
623,roots,C0242726,Plant,CONNECTED_TO,arachnoid mater,C0003707,"Body Part, Organ, or Organ Component",False,True
626,apex,C0140145,"Amino Acid, Peptide, or Protein",TRAVERSES,arachnoid mater,C0003707,"Body Part, Organ, or Organ Component",False,True
626,apex,C0140145,"Amino Acid, Peptide, or Protein",CONNECTED_TO,dura mater,C0013313,"Body Part, Organ, or Organ Component",False,True
629,vertebral canal,C0037922,Body Space or Junction,ADJACENT_TO,vertebrae,C0549207,"Body Part, Organ, or Organ Component",False,True
629,vertebral canal,C0037922,Body Space or Junction,ADJACENT_TO,intervertebral discs,C0021815,"Body Part, Organ, or Organ Component",False,True
629,vertebral canal,C0037922,Body Space or Junction,ADJACENT_TO,posterior longitudinal ligament,C0206330,"Body Part, Organ, or Organ Component",False,True
629,vertebral canal,C0037922,Body Space or Junction,ADJACENT_TO,pedicles,C0456605,"Body Part, Organ, or Organ Component",False,True
629,vertebral canal,C0037922,Body Space or Junction,ADJACENT_TO,laminae,C1033802,Eukaryote,False,True
629,vertebral canal,C0037922,Body Space or Junction,ADJACENT_TO,ligamenta flava,C0206327,"Body Part, Organ, or Organ Component",False,True
630,veins,C0042449,"Body Part, Organ, or Organ Component",LOCATION_OF,fatty connective tissue,C0009780,Tissue,False,True
632,needle,C0027551,Medical Device,TRAVERSES,vertebral spinous processes,C3897005,Anatomical Structure,False,True
632,needle,C0027551,Medical Device,TRAVERSES,supraspinous ligaments,C0225001,"Body Part, Organ, or Organ Component",False,True
632,needle,C0027551,Medical Device,TRAVERSES,interspinous ligaments,C0225000,Anatomical Structure,False,True
632,needle,C0027551,Medical Device,TRAVERSES,extradural space,C0014537,Body Space or Junction,False,True
632,needle,C0027551,Medical Device,TRAVERSES,dura,C0013313,"Body Part, Organ, or Organ Component",False,True
632,needle,C0027551,Medical Device,TRAVERSES,arachnoid mater,C0003707,"Body Part, Organ, or Organ Component",False,True
632,needle,C0027551,Medical Device,TRAVERSES,subarachnoid space,C0038527,Body Space or Junction,False,True
634,posterior root,C2332346,Anatomical Structure,CONTAINS,processes,C0025361,Mental Process,False,True
634,sensory neurons,C0027883,Cell,DERIVATIVE_OF,neural crest cells,C0815004,Cell,False,True
636,roots,C0242726,Plant,CONNECTED_TO,spinal cord,C0037925,"Body Part, Organ, or Organ Component",False,True
637,rootlets,C0228807,"Body Part, Organ, or Organ Component",PRODUCES,spinal nerves,C0037941,"Body Part, Organ, or Organ Component",False,True
637,roots,C0242726,Plant,CONNECTED_TO,spinal nerve,C0037941,"Body Part, Organ, or Organ Component",False,True
638,spinal nerve,C0037941,"Body Part, Organ, or Organ Component",CONTAINS,anterior ramus,C0228810,"Body Part, Organ, or Organ Component",False,True
639,posterior rami,,,AFFECTS,intrinsic back muscles,C0448353,"Body Part, Organ, or Organ Component",False,True
639,posterior rami,,,AFFECTS,skin,C0444099,Body Substance,False,True
640,anterior rami,,,AFFECTS,skeletal muscles,C0242692,Tissue,False,True
640,anterior rami,,,AFFECTS,limbs,C0015385,"Body Part, Organ, or Organ Component",False,True
640,anterior rami,,,AFFECTS,trunk,C0225442,"Body Part, Organ, or Organ Component",False,True
640,anterior rami,,,AFFECTS,skin,C0444099,Body Substance,False,True
641,spinal nerve,C0037941,"Body Part, Organ, or Organ Component",PRODUCES,recurrent meningeal nerves,C0027740,"Body Part, Organ, or Organ Component",False,True
641,recurrent meningeal nerves,C0027740,"Body Part, Organ, or Organ Component",AFFECTS,dura,C0013313,"Body Part, Organ, or Organ Component",False,True
641,recurrent meningeal nerves,C0027740,"Body Part, Organ, or Organ Component",AFFECTS,ligaments,C0023685,Tissue,False,True
641,recurrent meningeal nerves,C0027740,"Body Part, Organ, or Organ Component",AFFECTS,intervertebral discs,C0021815,"Body Part, Organ, or Organ Component",False,True
641,recurrent meningeal nerves,C0027740,"Body Part, Organ, or Organ Component",AFFECTS,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
642,anterior rami,,,PRODUCES,somatic plexuses,C0228603,"Body Part, Organ, or Organ Component",False,True
643,roots,C0242726,Plant,TRAVERSES,cervical to coccygeal regions,,,False,True
645,cauda equina,C0007458,"Body Part, Organ, or Organ Component",CONSISTS_OF,roots,C0242726,Plant,False,True
648,vertebral canal,C0037922,Body Space or Junction,LOCATION_OF,first cervical nerve,C0501817,"Body Part, Organ, or Organ Component",False,True
648,vertebral canal,C0037922,Body Space or Junction,LOCATION_OF,cervical nerves c2 to c7,C0228815,"Body Part, Organ, or Organ Component",False,True
649,features,C1514562,Amino Acid Sequence,USES,muscle groups,C1995013,"Body Part, Organ, or Organ Component",False,True
649,features,C1514562,Amino Acid Sequence,USES,organs,C0178784,"Body Part, Organ, or Organ Component",False,True
660,spinous process,C3897005,Anatomical Structure,PART_OF,vertebra cii,C0549207,"Body Part, Organ, or Organ Component",False,True
684,spinal nerves,C0037941,"Body Part, Organ, or Organ Component",AFFECTS,intrinsic muscles,C0224334,"Body Part, Organ, or Organ Component",False,True
696,cervical region,C0556956,Body Location or Region,PART_OF,vertebral column,C0037949,"Body Part, Organ, or Organ Component",False,True
699,thoracic region,C0817096,Body Location or Region,PART_OF,vertebral column,C0037949,"Body Part, Organ, or Organ Component",False,True
702,lumbar region,C0024090,Body Location or Region,PART_OF,vertebral column,C0037949,"Body Part, Organ, or Organ Component",False,True
717,osteoporosis,C0029456,Disease or Syndrome,ASSOCIATED_WITH,wedge fracture,C0521169,Pathologic Function,False,True
724,metastatic myeloma infiltration,C0332448,Pathologic Function,CAUSES,collapsed vertebrae,C0549207,"Body Part, Organ, or Organ Component",False,True
724,cancer cells,C0334227,Cell,EXHIBITS,high glucose metabolism,C0596620,Molecular Function,False,True
762,mri,C0024485,Diagnostic Procedure,OCCURS_IN,spine,C0037949,"Body Part, Organ, or Organ Component",False,True
762,discitis,C0012624,Disease or Syndrome,MANIFESTATION_OF,t10-t11 intervertebral disc,C0021815,"Body Part, Organ, or Organ Component",False,True
762,epidural abscess,C0270629,Disease or Syndrome,AFFECTS,cord,C1550235,"Body Part, Organ, or Organ Component",False,True
793,spina bifida,C0080178,Congenital Abnormality,IS_A,disorder,C0012634,Disease or Syndrome,False,True
807,kyphosis,C0022821,Anatomical Abnormality,PRODUCES,hunchback,C0000768,Congenital Abnormality,False,True
809,lordosis,C0024003,Disease or Syndrome,PRODUCES,swayback deformity,C0000768,Congenital Abnormality,False,True
811,klippel-feil syndrome,C0022738,Disease or Syndrome,ASSOCIATED_WITH,high-riding abnormalities,C0000768,Congenital Abnormality,False,True
817,metastatic disease,C0027627,Neoplastic Process,LOCATION_OF,vertebrae,C0549207,"Body Part, Organ, or Organ Component",False,True
817,cancer cells,C0334227,Cell,DISRUPTS,bone cell,C0029432,Cell,False,True
817,cancer cells,C0334227,Cell,CAUSES,bone destruction,C0238790,Disease or Syndrome,False,True
817,vertebrae,C0549207,"Body Part, Organ, or Organ Component",CONTAINS,metastatic disease,C0027627,Neoplastic Process,False,True
819,osteoporosis,C0029456,Disease or Syndrome,IS_A,metabolic bone disorder,C0005944,Disease or Syndrome,False,True
825,back pain,C0004604,Sign or Symptom,IS_A,disorder,C0012634,Disease or Syndrome,False,True
826,needle,C0027551,Medical Device,LOCATION_OF,facet joint,C0224521,Body Space or Junction,False,True
828,herniation,C0019270,Anatomical Abnormality,OCCURS_IN,intervertebral discs,C0021815,"Body Part, Organ, or Organ Component",False,True
829,tear,C0039409,Body Substance,OCCURS_IN,anulus fibrosus,C0223087,"Body Part, Organ, or Organ Component",False,True
832,rheumatoid arthritis,C0003873,Disease or Syndrome,AFFECTS,synovial joints,C0224507,Body Space or Junction,False,True
832,rheumatoid arthritis,C0003873,Disease or Syndrome,AFFECTS,synovial bursae,C0006441,"Body Part, Organ, or Organ Component",False,True
836,vertebral fractures,C0080179,Injury or Poisoning,OCCURS_IN,vertebral column,C0037949,"Body Part, Organ, or Organ Component",False,True
839,phrenic nerve,C0031774,"Body Part, Organ, or Organ Component",AFFECTS,respiratory function,C0035203,Physiologic Function,False,True
842,vertebral dislocations,C0012691,Injury or Poisoning,OCCURS_IN,hyperflexion injuries,C3697471,Injury or Poisoning,False,True
849,intervertebral disc,C0021815,"Body Part, Organ, or Organ Component",AFFECTS,nerve root,C0228084,"Body Part, Organ, or Organ Component",False,True
849,intervertebral disc,C0021815,"Body Part, Organ, or Organ Component",AFFECTS,meningeal sac,C1550235,"Body Part, Organ, or Organ Component",False,True
849,intervertebral disc,C0021815,"Body Part, Organ, or Organ Component",AFFECTS,cord,C1550235,"Body Part, Organ, or Organ Component",False,True
854,accessory nerve,C0000905,"Body Part, Organ, or Organ Component",AFFECTS,weakness,C0004093,Sign or Symptom,False,True
855,thoracodorsal nerve,C0228889,"Body Part, Organ, or Organ Component",AFFECTS,weakness,C0004093,Sign or Symptom,False,True
861,brainstem,C0006121,"Body Part, Organ, or Organ Component",CONTAINS,cardiac,C0018787,"Body Part, Organ, or Organ Component",False,True
861,brainstem,C0006121,"Body Part, Organ, or Organ Component",CONTAINS,respiratory centers,C0035216,"Body Part, Organ, or Organ Component",False,True
862,distraction injury,C1369039,Therapeutic or Preventive Procedure,CAUSES,fracture,C0016658,Injury or Poisoning,False,True
862,distraction injury,C1369039,Therapeutic or Preventive Procedure,CAUSES,spondylolisthesis of c2 on c3,C0038016,Disease or Syndrome,False,True
873,virus,C0042776,Virus,PRODUCES,chickenpox,C0008049,Disease or Syndrome,False,True
887,patient,C0030705,Patient or Disabled Group,IS_A,quadriplegic,C0034372,Disease or Syndrome,False,True
889,sputum,C0038056,Body Substance,CONTAINS,mucus,C0026727,Body Substance,False,True
889,sputum,C0038056,Body Substance,CONTAINS,blood,C0005767,Body Substance,False,True
891,aspiration,C0349707,Therapeutic or Preventive Procedure,CONTAINS,pus,C0034161,Body Substance,False,True
893,psoas muscle sheath,C0085221,"Body Part, Organ, or Organ Component",LOCATION_OF,pus,C0034161,Body Substance,False,True
895,antibiotic regimen,C0003232,Antibiotic,TREATS,patient,C0030705,Patient or Disabled Group,False,True
897,ambulance,C0002422,Medical Device,LOCATION_OF,blood pressure,C0005823,Organism Function,False,True
902,aortic dissection,C0340643,Disease or Syndrome,PRODUCES,pain,C0030193,Sign or Symptom,False,True
904,ischemia,C0022116,Pathologic Function,CAUSES,paraplegia,C0030486,Disease or Syndrome,False,True
905,aortic dissection,C0340643,Disease or Syndrome,PRODUCES,acute spinal cord ischemia,C0752130,Disease or Syndrome,False,True
907,examination,C0031809,Health Care Activity,EXHIBITS,weakness,C0004093,Sign or Symptom,False,True
924,superior thoracic aperture,C0230137,Body Location or Region,PART_OF,thorax,C0817096,Body Location or Region,False,True
924,inferior thoracic aperture,C0230138,Body Location or Region,PART_OF,thorax,C0817096,Body Location or Region,False,True
925,vertebrae,C0549207,"Body Part, Organ, or Organ Component",PART_OF,thorax,C0817096,Body Location or Region,False,True
925,ribs,C0035561,"Body Part, Organ, or Organ Component",PART_OF,thorax,C0817096,Body Location or Region,False,True
925,muscles,C0026845,Tissue,PART_OF,thorax,C0817096,Body Location or Region,False,True
925,sternum,C0038293,"Body Part, Organ, or Organ Component",PART_OF,thorax,C0817096,Body Location or Region,False,True
926,right pleural cavity,C0225782,Body Space or Junction,SURROUNDS,lung,C0024109,"Body Part, Organ, or Organ Component",False,True
927,mediastinum,C0025066,Body Location or Region,CONTAINS,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
927,mediastinum,C0025066,Body Location or Region,CONTAINS,esophagus,C0014876,"Body Part, Organ, or Organ Component",False,True
927,mediastinum,C0025066,Body Location or Region,CONTAINS,trachea,C0040578,"Body Part, Organ, or Organ Component",False,True
927,mediastinum,C0025066,Body Location or Region,CONTAINS,major nerves,C0027740,"Body Part, Organ, or Organ Component",False,True
927,mediastinum,C0025066,Body Location or Region,CONTAINS,systemic blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
930,thorax,C0817096,Body Location or Region,CONTAINS,lungs,C0024109,"Body Part, Organ, or Organ Component",False,True
936,esophagus,C0014876,"Body Part, Organ, or Organ Component",TRAVERSES,mediastinum,C0025066,Body Location or Region,False,True
936,vagus nerves,C0042276,"Body Part, Organ, or Organ Component",TRAVERSES,mediastinum,C0025066,Body Location or Region,False,True
936,thoracic duct,C0039979,"Body Part, Organ, or Organ Component",TRAVERSES,mediastinum,C0025066,Body Location or Region,False,True
937,phrenic nerves,C0031774,"Body Part, Organ, or Organ Component",TRAVERSES,mediastinum,C0025066,Body Location or Region,False,True
938,trachea,C0040578,"Body Part, Organ, or Organ Component",TRAVERSES,mediastinum,C0025066,Body Location or Region,False,True
938,thoracic aorta,C1522460,"Body Part, Organ, or Organ Component",TRAVERSES,mediastinum,C0025066,Body Location or Region,False,True
939,thoracic wall,C0205076,"Body Part, Organ, or Organ Component",CONSISTS_OF,skeletal elements,C0013879,"Element, Ion, or Isotope",False,True
939,thoracic wall,C0205076,"Body Part, Organ, or Organ Component",CONSISTS_OF,muscles,C0026845,Tissue,False,True
944,rib,C0035561,"Body Part, Organ, or Organ Component",CONSISTS_OF,costal cartilage,C0222787,Tissue,False,True
946,costal cartilages,C0222787,Tissue,CONNECTED_TO,sternum,C0038293,"Body Part, Organ, or Organ Component",False,True
947,costal cartilages,C0222787,Tissue,CONNECTED_TO,inferior margins,C0223887,Body Location or Region,False,True
948,thoracic wall,C0205076,"Body Part, Organ, or Organ Component",CONTAINS,attachment sites,C0004266,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
950,superior thoracic aperture,C0230137,Body Location or Region,CONTAINS,rib i,C0035561,"Body Part, Organ, or Organ Component",False,True
950,superior thoracic aperture,C0230137,Body Location or Region,CONTAINS,manubrium,C0024764,"Body Part, Organ, or Organ Component",False,True
953,pleural cavities,C0178802,Body Space or Junction,ADJACENT_TO,mediastinum,C0025066,Body Location or Region,False,True
955,bone,C0005931,Tissue,PART_OF,inferior thoracic aperture,C0230138,Body Location or Region,False,True
955,cartilage,C0007301,Tissue,PART_OF,inferior thoracic aperture,C0230138,Body Location or Region,False,True
955,ligaments,C0023685,Tissue,PART_OF,inferior thoracic aperture,C0230138,Body Location or Region,False,True
957,ribs,C0035561,"Body Part, Organ, or Organ Component",PART_OF,costal margin,C0582240,Body Location or Region,False,True
958,joint,C0022417,Body Space or Junction,CONNECTED_TO,costal margin,C0582240,Body Location or Region,False,True
958,joint,C0022417,Body Space or Junction,CONNECTED_TO,sternum,C0038293,"Body Part, Organ, or Organ Component",False,True
961,margins,C0229985,"Body Part, Organ, or Organ Component",PART_OF,inferior thoracic aperture,C0230138,Body Location or Region,False,True
964,diaphragm,C0011980,"Body Part, Organ, or Organ Component",AFFECTS,thorax,C0817096,Body Location or Region,False,True
965,esophagus,C0014876,"Body Part, Organ, or Organ Component",PHYSICALLY_RELATED_TO,diaphragm,C0011980,"Body Part, Organ, or Organ Component",False,True
965,inferior vena cava,C0042458,"Body Part, Organ, or Organ Component",PHYSICALLY_RELATED_TO,diaphragm,C0011980,"Body Part, Organ, or Organ Component",False,True
967,pericardium,C0031050,"Body Part, Organ, or Organ Component",CONTAINS,pericardial cavity,C0225972,Body Space or Junction,False,True
967,pericardium,C0031050,"Body Part, Organ, or Organ Component",PART_OF,middle mediastinum,C0230149,Body Location or Region,False,True
967,heart,C0018787,"Body Part, Organ, or Organ Component",PART_OF,middle mediastinum,C0230149,Body Location or Region,False,True
971,pleural cavities,C0178802,Body Space or Junction,SURROUNDS,lung,C0024109,"Body Part, Organ, or Organ Component",False,True
972,lung,C0024109,"Body Part, Organ, or Organ Component",CONNECTED_TO,mediastinum,C0025066,Body Location or Region,False,True
973,parietal pleura,C0225777,"Body Part, Organ, or Organ Component",PART_OF,thoracic cavity,C0230139,Body Space or Junction,False,True
974,recesses,C4239574,Body Space or Junction,PART_OF,pleural cavity,C0178802,Body Space or Junction,False,True
974,costodiaphragmatic recess,C0230151,Body Location or Region,PART_OF,pleural cavity,C0178802,Body Space or Junction,False,True
974,costodiaphragmatic recess,C0230151,Body Location or Region,ADJACENT_TO,thoracic wall,C0205076,"Body Part, Organ, or Organ Component",False,True
974,costodiaphragmatic recess,C0230151,Body Location or Region,ADJACENT_TO,diaphragm,C0011980,"Body Part, Organ, or Organ Component",False,True
976,visceral structures,C0225776,"Body Part, Organ, or Organ Component",PHYSICALLY_RELATED_TO,neck,C0027530,Body Location or Region,False,True
976,visceral structures,C0225776,"Body Part, Organ, or Organ Component",PHYSICALLY_RELATED_TO,superior mediastinum,C0025066,Body Location or Region,False,True
977,axillary inlet,C0004454,Body Location or Region,CONNECTED_TO,root,C0040452,"Body Part, Organ, or Organ Component",False,True
982,brachial plexus,C0006090,"Body Part, Organ, or Organ Component",CONNECTED_TO,axillary inlet,C0004454,Body Location or Region,False,True
984,inferior vena cava,C0042458,"Body Part, Organ, or Organ Component",PHYSICALLY_RELATED_TO,central tendon,C0230162,"Body Part, Organ, or Organ Component",False,True
985,abdomen,C0000726,Body Location or Region,CONTAINS,esophagus,C0014876,"Body Part, Organ, or Organ Component",False,True
992,vessels,C0005847,"Body Part, Organ, or Organ Component",CONNECTED_TO,axillary region,C0004454,Body Location or Region,False,True
992,lymphatics,C0024235,Body System,CONNECTED_TO,axillary region,C0004454,Body Location or Region,False,True
1002,upper limb,C1140618,"Body Part, Organ, or Organ Component",LOCATION_OF,thoracic dermatome,C0180383,Medical Device,False,True
1013,phrenic nerves,C0031774,"Body Part, Organ, or Organ Component",ADJACENT_TO,roots,C0242726,Plant,False,True
1020,breasts,C0006141,"Body Part, Organ, or Organ Component",CONSISTS_OF,connective tissues,C0009780,Tissue,False,True
1020,mammary glands,C0929301,"Body Part, Organ, or Organ Component",IS_A,sweat glands,C0038989,"Body Part, Organ, or Organ Component",False,True
1021,mammary glands,C0929301,"Body Part, Organ, or Organ Component",CONSISTS_OF,secretory lobules,C1327616,Cell Function,False,True
1021,lactiferous ducts,C0222613,"Body Part, Organ, or Organ Component",LOCATION_OF,nipple,C0028109,"Body Part, Organ, or Organ Component",False,True
1022,carcinoma,C0007097,Neoplastic Process,PRODUCES,tension,C0233494,Mental or Behavioral Dysfunction,False,True
1036,pectoral region,C0230111,Body Location or Region,CONTAINS,pectoralis major,C0030747,"Body Part, Organ, or Organ Component",False,True
1036,pectoral region,C0230111,Body Location or Region,CONTAINS,pectoralis minor,C0030747,"Body Part, Organ, or Organ Component",False,True
1036,pectoral region,C0230111,Body Location or Region,CONTAINS,subclavius muscles,C0224348,"Body Part, Organ, or Organ Component",False,True
1037,breast,C0006141,"Body Part, Organ, or Organ Component",LOCATION_OF,pectoralis major muscle,C0585574,"Body Part, Organ, or Organ Component",False,True
1044,deep fascia,C1511746,Tissue,CONTAINS,subclavius,C0224348,"Body Part, Organ, or Organ Component",False,True
1044,deep fascia,C1511746,Tissue,CONNECTED_TO,clavicle,C0008913,"Body Part, Organ, or Organ Component",False,True
1044,deep fascia,C1511746,Tissue,CONNECTED_TO,axilla,C0004454,Body Location or Region,False,True
1047,skeletal elements,C0013879,"Element, Ion, or Isotope",CONSISTS_OF,thoracic vertebrae,C0039987,"Body Part, Organ, or Organ Component",False,True
1047,skeletal elements,C0013879,"Element, Ion, or Isotope",CONSISTS_OF,intervertebral discs,C0021815,"Body Part, Organ, or Organ Component",False,True
1047,skeletal elements,C0013879,"Element, Ion, or Isotope",CONSISTS_OF,ribs,C0035561,"Body Part, Organ, or Organ Component",False,True
1047,skeletal elements,C0013879,"Element, Ion, or Isotope",CONSISTS_OF,sternum,C0038293,"Body Part, Organ, or Organ Component",False,True
1053,transverse costal facet,C0222679,Body Location or Region,CONNECTED_TO,tubercle,C1184740,"Body Part, Organ, or Organ Component",False,True
1055,body of vertebra ti,C0223084,"Body Part, Organ, or Organ Component",CONNECTED_TO,facet,C0222679,Body Location or Region,False,True
1057,vertebrae txi,C0549207,"Body Part, Organ, or Organ Component",CONNECTED_TO,heads,C0018670,Body Location or Region,False,True
1062,head,C0018670,Body Location or Region,PART_OF,rib,C0035561,"Body Part, Organ, or Organ Component",False,True
1062,neck,C0027530,Body Location or Region,PART_OF,rib,C0035561,"Body Part, Organ, or Organ Component",False,True
1064,neck,C0027530,Body Location or Region,PART_OF,bone,C0005931,Tissue,False,True
1067,ligament attachments,C0185023,Therapeutic or Preventive Procedure,AFFECTS,nonarticular part,C0022417,Body Space or Junction,False,True
1078,manubrium,C0024764,"Body Part, Organ, or Organ Component",PART_OF,neck,C0027530,Body Location or Region,False,True
1078,manubrium,C0024764,"Body Part, Organ, or Organ Component",PART_OF,thorax,C0817096,Body Location or Region,False,True
1079,jugular notch,C0222769,Body Location or Region,PART_OF,manubrium,C0024764,"Body Part, Organ, or Organ Component",False,True
1090,intra-articular ligament,C0023686,"Body Part, Organ, or Organ Component",CONNECTED_TO,crest,C0206138,Disease or Syndrome,False,True
1091,costotransverse joint,C0224507,Body Space or Junction,CONNECTED_TO,tubercle,C1184740,"Body Part, Organ, or Organ Component",False,True
1091,costotransverse joint,C0224507,Body Space or Junction,CONNECTED_TO,vertebra,C0549207,"Body Part, Organ, or Organ Component",False,True
1091,capsule,C0006935,Biomedical or Dental Material,SURROUNDS,joint,C0022417,Body Space or Junction,False,True
1092,costotransverse ligament,C0225018,"Body Part, Organ, or Organ Component",CONNECTED_TO,neck,C0027530,Body Location or Region,False,True
1094,superior costotransverse ligament,C0225019,"Body Part, Organ, or Organ Component",CONNECTED_TO,neck,C0027530,Body Location or Region,False,True
1095,movements,C0026649,Organism Function,OCCURS_IN,costotransverse joints,C0224507,Body Space or Junction,False,True
1097,joint,C0022417,Body Space or Junction,CONSISTS_OF,fibrocartilaginous connection,C0224520,Body Space or Junction,False,True
1100,interchondral joints,C0224687,Body Space or Junction,CONNECTED_TO,sternum,C0038293,"Body Part, Organ, or Organ Component",False,True
1105,costal groove,C0222813,Body Space or Junction,LOCATION_OF,intercostal nerves,C1285089,"Body Part, Organ, or Organ Component",False,True
1105,costal groove,C0222813,Body Space or Junction,LOCATION_OF,arteries,C0003842,"Body Part, Organ, or Organ Component",False,True
1105,costal groove,C0222813,Body Space or Junction,LOCATION_OF,veins,C0042449,"Body Part, Organ, or Organ Component",False,True
1106,artery,C0003842,"Body Part, Organ, or Organ Component",SPATIALLY_RELATED_TO,vein,C0042449,"Body Part, Organ, or Organ Component",False,True
1106,nerve,C0027740,"Body Part, Organ, or Organ Component",SPATIALLY_RELATED_TO,artery,C0003842,"Body Part, Organ, or Organ Component",False,True
1108,layer,C0934502,"Body Part, Organ, or Organ Component",CONTAINS,fat,C0001527,Tissue,False,True
1111,muscles,C0026845,Tissue,AFFECTS,ribs,C0035561,"Body Part, Organ, or Organ Component",False,True
1111,muscles,C0026845,Tissue,AFFECTS,sternum,C0038293,"Body Part, Organ, or Organ Component",False,True
1111,muscles,C0026845,Tissue,AFFECTS,thoracic volume,C4084761,Diagnostic Procedure,False,True
1111,muscles,C0026845,Tissue,AFFECTS,thoracic wall,C0205076,"Body Part, Organ, or Organ Component",False,True
1116,intercostal nerves,C1285089,"Body Part, Organ, or Organ Component",AFFECTS,intercostal muscles,C0021724,"Body Part, Organ, or Organ Component",False,True
1116,intercostal muscles,C0021724,"Body Part, Organ, or Organ Component",AFFECTS,ribs,C0035561,"Body Part, Organ, or Organ Component",False,True
1129,musculophrenic artery,C0226289,"Body Part, Organ, or Organ Component",TRAVERSES,diaphragm,C0011980,"Body Part, Organ, or{...}",False,True
1137,internal thoracic veins,C0226633,"Body Part, Organ, or Organ Component",INTERCONNECTS,brachiocephalic veins,C0006095,"Body Part, Organ, or Organ Component",False,True
1140,lymph nodes,C0024204,"Body Part, Organ, or Organ Component",ASSOCIATED_WITH,internal thoracic arteries,C0226276,"Body Part, Organ, or Organ Component",False,True
1140,diaphragmatic nodes,C0229762,"Body Part, Organ, or Organ Component",OCCURS_IN,regions,C0242961,Nucleotide Sequence,False,True
1142,nodes,C0746922,"Body Part, Organ, or Organ Component",INTERCONNECTS,parasternal nodes,C0229755,"Body Part, Organ, or Organ Component",False,True
1142,nodes,C0746922,"Body Part, Organ, or Organ Component",INTERCONNECTS,prevertebral,C0549207,"Body Part, Organ, or Organ Component",False,True
1142,nodes,C0746922,"Body Part, Organ, or Organ Component",INTERCONNECTS,juxta-esophageal nodes,C0229760,"Body Part, Organ, or Organ Component",False,True
1142,nodes,C0746922,"Body Part, Organ, or Organ Component",INTERCONNECTS,brachiocephalic nodes,C0229763,"Body Part, Organ, or Organ Component",False,True
1142,nodes,C0746922,"Body Part, Organ, or Organ Component",INTERCONNECTS,lateral aortic/lumbar nodes,C0229789,"Body Part, Organ, or Organ Component",False,True
1145,intercostal nerve,C1285089,"Body Part, Organ, or Organ Component",TRAVERSES,intercostal space,C0230136,Body Space or Junction,False,True
1161,aorta,C0003483,"Body Part, Organ, or Organ Component",ADJACENT_TO,attachment,C0185023,Therapeutic or Preventive Procedure,False,True
1168,contraction,C1140999,Pathologic Function,CAUSES,thoracic volume,C4084761,Diagnostic Procedure,False,True
1171,muscle fibers,C0242697,Cell,CAUSES,depression,C0011570,Mental or Behavioral Dysfunction,False,True
1176,pleural cavities,C0178802,Body Space or Junction,SURROUNDS,lungs,C0024109,"Body Part, Organ, or Organ Component",False,True
1177,pleural cavities,C0178802,Body Space or Junction,LOCATION_OF,root,C0040452,"Body Part, Organ, or Organ Component",False,True
1179,mediastinum,C0025066,Body Location or Region,PART_OF,pleural cavity,C0178802,Body Space or Junction,False,True
1207,lung,C0024109,"Body Part, Organ, or Organ Component",CONTAINS,base,C0178499,Chemical Viewed Functionally,False,True
1207,lung,C0024109,"Body Part, Organ, or Organ Component",CONTAINS,apex,C0140145,"Amino Acid, Peptide, or Protein",False,True
1208,diaphragm,C0011980,"Body Part, Organ, or Organ Component",LOCATION_OF,base,C0178499,Chemical Viewed Functionally,False,True
1209,root,C0040452,"Body Part, Organ, or Organ Component",LOCATION_OF,apex,C0140145,"Amino Acid, Peptide, or Protein",False,True
1210,costal surface,C4521198,Body Location or Region,ADJACENT_TO,ribs,C0035561,"Body Part, Organ, or Organ Component",False,True
1210,costal surface,C4521198,Body Location or Region,ADJACENT_TO,thoracic wall,C0205076,"Body Part, Organ, or Organ Component",False,True
1210,mediastinal surface,C0025066,Body Location or Region,ADJACENT_TO,vertebral column,C0037949,"Body Part, Organ, or Organ Component",False,True
1210,mediastinal surface,C0025066,Body Location or Region,CONTAINS,hilum,C0929176,"Body Part, Organ, or Organ Component",False,True
1213,root,C0040452,"Body Part, Organ, or Organ Component",CONNECTED_TO,mediastinum,C0025066,Body Location or Region,False,True
1225,apex,C0140145,"Amino Acid, Peptide, or Protein",LOCATION_OF,root,C0040452,"Body Part, Organ, or Organ Component",False,True
1226,thoracic wall,C0205076,"Body Part, Organ, or Organ Component",LOCATION_OF,stethoscope,C0183559,Medical Device,False,True
1228,right subclavian artery,C0226261,"Body Part, Organ, or Organ Component",TRAVERSES,axilla,C0004454,Body Location or Region,False,True
1230,curved line,C4023747,Anatomical Abnormality,INDICATES,left oblique fissure,C0225735,Body Space or Junction,False,True
1238,posterior wall of,C0230131,Body Location or Region,PART_OF,trachea,C0040578,"Body Part, Organ, or Organ Component",False,True
1240,root,C0040452,"Body Part, Organ, or Organ Component",LOCATION_OF,lobar bronchus,C0225653,"Body Part, Organ, or Organ Component",False,True
1246,bronchopulmonary segment,C0225705,Body Location or Region,PART_OF,lung,C0024109,"Body Part, Organ, or Organ Component",False,True
1247,lung,C0024109,"Body Part, Organ, or Organ Component",CONTAINS,bronchopulmonary segment,C0225705,Body Location or Region,False,True
1250,right pulmonary artery,C0226054,"Body Part, Organ, or Organ Component",TRAVERSES,mediastinum,C0025066,Body Location or Region,False,True
